Nro,Rubro,Monto
1122500,EFECTIVO Y DEPOSITOS EN BANCOS,490960.00
1122600,TITULOS DE DEUDA A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,6286522.00
1122700,PRESTAMOS Y OTRAS FINANCIACIONES,5061474.00
1122800,"OPERACIONES DE PASE, INSTRUMENTOS DERIVADOS Y OTROS TITULOS DE DEUDA",3409345.00
1122900,ACTIVO POR IMPUESTO A LAS GANACIAS DIFERIDO,610423.00
1123100,INVERSIONES EN INSTRUMENTOS DE PATRIMONIO,460888.00
1123200,ACTIVOS FINANCIEROS ENTREGADOS EN GARANTIA,526652.00
1110100,PROPIEDAD PLANTA Y EQUIPO,4908020.00
1123300,"INVERSIONES EN SUBSIDIARIAS, ASOCIADAS Y NEGOCIOS CONJUNTOS",0
1110200,ACTIVOS INTANGIBLES,481872.00
1122300,OTROS ACTIVOS FINANCIEROS,5752046.00
1122400,OTROS ACTIVOS NO FINANCIEROS,207556.00
1999999,TOTAL DEL ACTIVO,28195758.00
2210999,CAPITAL,551770.00
2210300,AJUSTE DE CAPITAL,5034455.00
2210500,APORTES NO CAPITALIZADOS,0
2210900,OTROS CONCEPTOS DEL CAPITAL,0
2211100,RESERVA LEGAL,790087.00
2211200,OTRAS RESERVAS,979081.00
2211999,GANANCIAS RESERVADAS,1769168.00
2211300,INTERESES NO CONTROLANTES,0
2212999,RESULTADOS NO ASIGNADOS,-2714069.00
2213999,RESULTADOS INTEGRALES,0
2299999,TOTAL PATRIMONIO NETO,4641324.00
2311000,DEPOSITOS,22640220.00
2311100,PASIVOS A VALOR DE REALIZACION CON CAMBIOS EN RESULTADOS,31165
2311200,"INSTRUMENTOS DERIVADOS, OPERACIONES DE PASE Y OTROS PASIVOS FINANCIEROS",189844.00
2311300,PROVISIONES,475
2311400,FINANCIACIONES RECIBIDAS DEL BCRA Y OTRAS INSTITUCIONES FINANCIERAS,0
2311500,OBLIGACIONES NEGOCIABLES SUBORDINADAS,0
2311600,OBLIGACIONES NEGOCIABLES EMITIDAS,0
2322100,PASIVOS POR IMPUESTO A LAS GANANCIAS CORRIENTE,0
2312200,PASIVOS POR IMPUESTO A LAS GANANCIAS DIFERIDO,0
2322300,OTROS PASIVOS NO FINANCIEROS,692730.00
2399999,TOTAL DEL PASIVO,23554434.00
2999999,TOTAL DEL PASIVO Y PATRIMONIO NETO,28195758.00
3000100,INGRESOS POR INTERESES,7797478.00
3000200,EGRESOS POR INTERESES,-13782835.00
3000102,INGRESOS POR COMISIONES,37599.00
3000201,EGRESOS POR COMISIONES,-633529.00
3000101,CARGO POR INCOBRABILIDAD,-229656.00
3000301,RESULTADO NETO POR MEDICI�N DE INSTRUMENTOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,3296663.00
3000302,DIFERENCIA DE COTIZACI�N DE ORO Y MONEDA EXTRANJERA,71885
3000303,OTROS INGRESOS OPERATIVOS,270869.00
3000304,RESULTADO POR BAJA DE ACTIVOS MEDIDOS A COSTO AMORTIZADO,1229447.00
3009999,INGRESO OPERATIVO NETO,-1942079.00
3011301,HONORARIOS A DIRECTORES Y SINDICOS,-720.00
3011300,OTROS GASTOS DE ADMINISTRACION,-1071457.00
3011400,BENEFICIOS AL PERSONAL,-1748046.00
3011500,OTROS GASTOS OPERATIVOS,-1728838
3011600,DEPRECIACIONES Y AMORTIZACIONES,-304468.00
3011700,RESULTADOS POR ASOCIADAS Y NEGOCIOS CONJUNTOS,0.00
3021800,RECPAM,4846180.00
3029999,GANANCIA (PERDIDA) ANTES DE IMPUESTOS,-1949428.00
3031100,INGRESO (GASTO) POR IMPUESTOS A LAS GANANCIAS,-629656.00
3049999,GANANCIA (PERDIDA) DEL PERIODO / EJERCICIO,-2579084
3061999,OTRO RESULTADO INTEGRAL DEL EJERCICIO / PERIODO,0
3099999,RESULTADO INTEGRAL TOTAL DEL EJERCICIO / PERIODO,-2579084.00
3241100,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE OPERACION,-170744.00
3241200,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE INVERSION,54726.00
3241300,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE FINANCIACION,-1122768.00
3241400,EFECTO DE LAS VARIACIONES DEL TIPO DE CAMBIO,-71885
3241500,EFECTO DEL RESULTADO MONETARIO DE EFECTIVO Y SUS EQUIVALENTES,606721
3240000,INCREMENTO (DISMINUCION) NETA DE EFECTIVO Y EQUIVALENTES,-703950
8000000,GANANCIA (PERDIDA) BASICA POR ACCION,-4.674201207
8000001,GANANCIAS (PERDIDA) DILUIDA POR ACCION,-4.674201207
8000002,TOTAL PATRIMONIO NETO DEL EJERCICIO ANTERIOR (MISMO PERIODO),7355410
8000003,EBIT,-2599633
8000004,EBITDA,-2904101
8000018,C1 - APALANCAMIENTO (EN VECES),6.07493853
8000019,R1 - RENDIMIENTO ANUAL DEL PATRIMONIO (RETURN ON EQUITY - ROE) (%),1.43652633
8000020,RG1 - RETORNO SOBRE ACTIVOS (RETURN ON ASSETS - ROA) (%),-0.069139053
8000021,L8_II-LIQUIDEZ CON TITULOS CON COTIZ (%),0.355246128
