Nro,Rubro,Monto
1122500,EFECTIVO Y DEPOSITOS EN BANCOS,80.479.56700
1122600,TITULOS DE DEUDA A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,49.157.35700
1122700,PRESTAMOS Y OTRAS FINANCIACIONES,186.854.67100
1122800,"OPERACIONES DE PASE, INSTRUMENTOS DERIVADOS Y OTROS TITULOS DE DEUDA",72.864.12800
1122900,ACTIVO POR IMPUESTO A LAS GANACIAS DIFERIDO,2.402.62000
1123100,INVERSIONES EN INSTRUMENTOS DE PATRIMONIO,30.190.78900
1123200,ACTIVOS FINANCIEROS ENTREGADOS EN GARANTIA,68.485.24100
1110100,PROPIEDAD PLANTA Y EQUIPO,3.584.72900
1123300,"INVERSIONES EN SUBSIDIARIAS, ASOCIADAS Y NEGOCIOS CONJUNTOS",0
1110200,ACTIVOS INTANGIBLES,599.29200
1122300,OTROS ACTIVOS FINANCIEROS,29.462.56000
1122400,OTROS ACTIVOS NO FINANCIEROS,5.463.64800
1999999,TOTAL DEL ACTIVO,529.544.60200
2210999,CAPITAL,648.35000
2210300,AJUSTE DE CAPITAL,21.318.12700
2210500,APORTES NO CAPITALIZADOS,0
2210900,OTROS CONCEPTOS DEL CAPITAL,0
2211100,RESERVA LEGAL,27.578.28600
2211200,OTRAS RESERVAS,108.344.79200
2211999,GANANCIAS RESERVADAS,135.923.07800
2211300,INTERESES NO CONTROLANTES,0
2212999,RESULTADOS NO ASIGNADOS,0
2213999,RESULTADOS INTEGRALES,7.742.14100
2299999,TOTAL PATRIMONIO NETO,165.631.69600
2311000,DEPOSITOS,245.554.39200
2311100,PASIVOS A VALOR DE REALIZACION CON CAMBIOS EN RESULTADOS,16.307.83600
2311200,"INSTRUMENTOS DERIVADOS, OPERACIONES DE PASE Y OTROS PASIVOS FINANCIEROS",61.526.32100
2311300,PROVISIONES,1.017.33200
2311400,FINANCIACIONES RECIBIDAS DEL BCRA Y OTRAS INSTITUCIONES FINANCIERAS,2.001.83600
2311500,OBLIGACIONES NEGOCIABLES SUBORDINADAS,0
2311600,OBLIGACIONES NEGOCIABLES EMITIDAS,25.726.94300
2322100,PASIVOS POR IMPUESTO A LAS GANANCIAS CORRIENTE,0
2312200,PASIVOS POR IMPUESTO A LAS GANANCIAS DIFERIDO,0
2322300,OTROS PASIVOS NO FINANCIEROS,11.778.24600
2399999,TOTAL DEL PASIVO,363.912.90600
2999999,TOTAL DEL PASIVO Y PATRIMONIO NETO,529.544.60200
3000100,INGRESOS POR INTERESES,42.967.88100
3000200,EGRESOS POR INTERESES,-22.900.58800
3000102,INGRESOS POR COMISIONES,1.642.97300
3000201,EGRESOS POR COMISIONES,-146.88700
3000101,CARGO POR INCOBRABILIDAD,-3.650.01700
3000301,RESULTADO NETO POR MEDICI�N DE INSTRUMENTOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,6.993.11300
3000302,DIFERENCIA DE COTIZACI�N DE ORO Y MONEDA EXTRANJERA,6.370.06000
3000303,OTROS INGRESOS OPERATIVOS,12.006.12100
3000304,RESULTADO POR BAJA DE ACTIVOS MEDIDOS A COSTO AMORTIZADO,0
3009999,INGRESO OPERATIVO NETO,43.282.65600
3011301,HONORARIOS A DIRECTORES Y SINDICOS,-5.383.23100
3011300,OTROS GASTOS DE ADMINISTRACION,-11.542.43400
3011400,BENEFICIOS AL PERSONAL,-5.697.02400
3011500,OTROS GASTOS OPERATIVOS,-4.665.85400
3011600,DEPRECIACIONES Y AMORTIZACIONES,-1.014.01700
3011700,RESULTADOS POR ASOCIADAS Y NEGOCIOS CONJUNTOS,0
3021800,RECPAM,-21.981.94800
3029999,GANANCIA (PERDIDA) ANTES DE IMPUESTOS,-7.001.85200
3031100,INGRESO (GASTO) POR IMPUESTOS A LAS GANANCIAS,14.743.99300
3049999,GANANCIA (PERDIDA) DEL PERIODO / EJERCICIO,7.742.14100
3061999,OTRO RESULTADO INTEGRAL DEL EJERCICIO / PERIODO,0
3099999,RESULTADO INTEGRAL TOTAL DEL EJERCICIO / PERIODO,7.742.14100
3241100,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE OPERACION,70.842.27936
3241200,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE INVERSION,-2.434.43000
3241300,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE FINANCIACION,-29.696.28953
3241400,EFECTO DE LAS VARIACIONES DEL TIPO DE CAMBIO,-6.370.06000
3241500,EFECTO DEL RESULTADO MONETARIO DE EFECTIVO Y SUS EQUIVALENTES,5.581.96717
3240000,INCREMENTO (DISMINUCION) NETA DE EFECTIVO Y EQUIVALENTES,37.923.46700
8000000,GANANCIA (PERDIDA) BASICA POR ACCION,11.94
8000001,GANANCIAS (PERDIDA) DILUIDA POR ACCION,11.94
8000002,TOTAL PATRIMONIO NETO DEL EJERCICIO ANTERIOR (MISMO PERIODO),148.934.69463
8000003,EBIT,-7.001.85200
8000004,EBITDA,-5.987.83500
8000018,C1 - APALANCAMIENTO (EN VECES),3.20
8000019,R1 - RENDIMIENTO ANUAL DEL PATRIMONIO (RETURN ON EQUITY - ROE) (%),0.05
8000020,RG1 - RETORNO SOBRE ACTIVOS (RETURN ON ASSETS - ROA) (%),0.01
8000021,L8_II-LIQUIDEZ CON TITULOS CON COTIZ (%),0.82
