Nro,Rubro,Monto
1122500,EFECTIVO Y DEPOSITOS EN BANCOS,179562
1122600,TITULOS DE DEUDA A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,0
1122700,PRESTAMOS Y OTRAS FINANCIACIONES,9159665
1122800,"OPERACIONES DE PASE, INSTRUMENTOS DERIVADOS Y OTROS TITULOS DE DEUDA",8231
1122900,ACTIVO POR IMPUESTO A LAS GANACIAS DIFERIDO,296807
1123100,INVERSIONES EN INSTRUMENTOS DE PATRIMONIO,0
1123200,ACTIVOS FINANCIEROS ENTREGADOS EN GARANTIA,1812
1110100,PROPIEDAD PLANTA Y EQUIPO,24736
1123300,"INVERSIONES EN SUBSIDIARIAS, ASOCIADAS Y NEGOCIOS CONJUNTOS",0
1110200,ACTIVOS INTANGIBLES,14242
1122300,OTROS ACTIVOS FINANCIEROS,3177
1122400,OTROS ACTIVOS NO FINANCIEROS,21021
1999999,TOTAL DEL ACTIVO,9709253
2210999,CAPITAL,559703
2210300,AJUSTE DE CAPITAL,0
2210500,APORTES NO CAPITALIZADOS,0
2210900,OTROS CONCEPTOS DEL CAPITAL,0
2211100,RESERVA LEGAL,155017
2211200,OTRAS RESERVAS,47782
2211999,GANANCIAS RESERVADAS,202799
2211300,INTERESES NO CONTROLANTES,0
2212999,RESULTADOS NO ASIGNADOS,260181
2213999,RESULTADOS INTEGRALES,5813
2299999,TOTAL PATRIMONIO NETO,1028496
2311000,DEPOSITOS,959019
2311100,PASIVOS A VALOR DE REALIZACION CON CAMBIOS EN RESULTADOS,0
2311200,"INSTRUMENTOS DERIVADOS, OPERACIONES DE PASE Y OTROS PASIVOS FINANCIEROS",1006281
2311300,PROVISIONES,23413
2311400,FINANCIACIONES RECIBIDAS DEL BCRA Y OTRAS INSTITUCIONES FINANCIERAS,6115763
2311500,OBLIGACIONES NEGOCIABLES SUBORDINADAS,0
2311600,OBLIGACIONES NEGOCIABLES EMITIDAS,506985
2322100,PASIVOS POR IMPUESTO A LAS GANANCIAS CORRIENTE,0
2312200,PASIVOS POR IMPUESTO A LAS GANANCIAS DIFERIDO,0
2322300,OTROS PASIVOS NO FINANCIEROS,69296
2399999,TOTAL DEL PASIVO,8680757
2999999,TOTAL DEL PASIVO Y PATRIMONIO NETO,9709253
3000100,INGRESOS POR INTERESES,4002305
3000200,EGRESOS POR INTERESES,-3708990
3000102,INGRESOS POR COMISIONES,726517
3000201,EGRESOS POR COMISIONES,-31976
3000101,CARGO POR INCOBRABILIDAD,-209257
3009999,INGRESO OPERATIVO NETO,778599
3011301,HONORARIOS A DIRECTORES Y SINDICOS,0
3011300,OTROS GASTOS DE ADMINISTRACION,-620925
3011600,DEPRECIACIONES Y AMORTIZACIONES,-9255
3021800,RECPAM,0
3029999,GANANCIA (PERDIDA) ANTES DE IMPUESTOS,148419
3031100,INGRESO (GASTO) POR IMPUESTOS A LAS GANANCIAS,111762
3049999,GANANCIA (PERDIDA) DEL PERIODO / EJERCICIO,260181
3061999,OTRO RESULTADO INTEGRAL DEL EJERCICIO / PERIODO,-12564
3099999,RESULTADO INTEGRAL TOTAL DEL EJERCICIO / PERIODO,247617
3241100,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE OPERACION,3880786
3241200,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE INVERSION,-26783
3241300,FLUJOS DE EFECTIVO PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE FINANCIACION,-3981073
3240000,INCREMENTO (DISMINUCION) NETA DE EFECTIVO Y EQUIVALENTES,-127070
8000000,GANANCIA (PERDIDA) BASICA POR ACCION,0.46
8000001,GANANCIAS (PERDIDA) DILUIDA POR ACCION,0.46
8000002,TOTAL PATRIMONIO NETO DEL EJERCICIO ANTERIOR (MISMO PERIODO),780879
8000003,EBIT,148419
8000004,EBITDA,157674
8000005,CAPITAL DE TRABAJO,-2841242
8000006,LIQUIDEZ,0.64
8000007,SOLVENCIA,0.12
8000008,INMOVILIZACION DEL CAPITAL,0
8000009,RENTABILIDAD PATRIMONIO NETO,0.16
8000010,RENTABILIDAD DEL ACTIVO,0.02
8000011,ENDEUDAMIENTO,8.44
8000013,APALANCAMIENTO,9.44
8000014,MARGEN NETO / INGRESOS,2.15
8000015,DEUDA FINANCIERA / EBITDA,48.38
8000017,ANALISIS DUPONT,0.14
